EPOCH                         BX_(SC)       BY_(SC)       BZ_(SC)     BTOT_(SC)
dd-mm-yyyy hh:mm:ss.ms             nT            nT            nT            nT
12-08-1978 08:49:11.060       5.56670       7.34100       25.0060       26.6491
12-08-1978 08:49:15.060       4.55750       7.89030       24.0640       25.7316
12-08-1978 08:49:19.060       3.57860       7.78260       23.6900       25.1912
12-08-1978 08:49:23.060       3.22120       7.08130       23.8270       25.0646
12-08-1978 08:49:27.060       2.98570       6.78870       24.7440       25.8316
12-08-1978 08:49:31.060       2.65760       6.82460       25.3590       26.3951
12-08-1978 08:49:35.060       2.35060       6.61290       25.9440       26.8765
12-08-1978 08:49:39.060       1.97930       6.20490       26.3700       27.1623
12-08-1978 08:49:43.060       2.06160       5.94780       26.7510       27.4819
12-08-1978 08:49:47.060       2.39040       5.80990       27.1720       27.8883
12-08-1978 08:49:51.060       3.04300       5.79140       27.5510       28.3167
12-08-1978 08:49:55.060       3.58750       5.90050       27.9530       28.7934
12-08-1978 08:49:59.060       3.91660       5.97630       28.2780       29.1672
12-08-1978 08:50:03.061       3.98210       6.05880       28.4670       29.3762
12-08-1978 08:50:07.061       3.82170       6.09330       28.5120       29.4052
12-08-1978 08:50:11.061       3.82960       6.16240       28.2510       29.1678
12-08-1978 08:50:15.061       3.84440       6.13140       27.8400       28.7657
12-08-1978 08:50:19.061       4.07400       5.98290       27.2620       28.2065
12-08-1978 08:50:23.061       4.22620       5.86980       26.7300       27.6908
12-08-1978 08:50:27.061       4.49450       5.84990       26.2990       27.3140
12-08-1978 08:50:31.061       4.65640       5.97150       25.9660       27.0473
12-08-1978 08:50:35.062       4.94250       6.16610       25.7270       26.9130
12-08-1978 08:50:39.062       5.15100       6.33700       25.6280       26.8975
12-08-1978 08:50:43.062       5.43360       6.55160       25.5930       26.9716
12-08-1978 08:50:47.062       5.55510       6.70920       25.7020       27.1378
12-08-1978 08:50:51.062       5.69910       6.81550       25.8730       27.3562
12-08-1978 08:50:55.062       5.79320       6.83300       26.0900       27.5852
12-08-1978 08:50:59.062       5.90380       6.84770       26.3200       27.8299
12-08-1978 08:51:03.062       5.96830       6.88950       26.5980       28.1163
12-08-1978 08:51:07.063       6.05170       6.96310       26.9390       28.4749
12-08-1978 08:51:11.063       6.08680       6.98370       27.3540       28.8800
12-08-1978 08:51:15.063       6.06160       6.94180       27.7890       29.2772
12-08-1978 08:51:19.063       5.94690       6.86320       28.2080       29.6339
12-08-1978 08:51:23.063       5.82690       6.78350       28.5710       29.9374
12-08-1978 08:51:27.063       5.73790       6.73100       28.9050       30.2282
12-08-1978 08:51:31.063       5.66910       6.68160       29.2040       30.4904
12-08-1978 08:51:35.063       5.60610       6.71890       29.4460       30.7186
12-08-1978 08:51:39.063       5.58240       6.78400       29.5980       30.8740
12-08-1978 08:51:43.063       5.53280       6.81840       29.7210       30.9906
12-08-1978 08:51:47.063       5.44120       6.75720       29.7950       31.0328
12-08-1978 08:51:51.063       5.25440       6.59090       29.8560       31.0235
12-08-1978 08:51:55.063       5.07560       6.37560       29.8290       30.9221
12-08-1978 08:51:59.063       4.88880       6.07200       29.7710       30.7751
12-08-1978 08:52:03.063       4.75030       5.73020       29.6820       30.6009
12-08-1978 08:52:07.063       4.63550       5.46030       29.5820       30.4367
12-08-1978 08:52:11.064       4.51240       5.14060       29.4570       30.2403
12-08-1978 08:52:15.064       4.30100       4.72280       29.2760       29.9646
12-08-1978 08:52:19.064       4.01990       4.28910       29.1330       29.7199
12-08-1978 08:52:23.064       3.84790       3.98960       29.0240       29.5490
12-08-1978 08:52:27.064       3.74310       3.91810       28.8420       29.3467
12-08-1978 08:52:31.064       3.82030       4.02940       28.5480       29.0827
12-08-1978 08:52:35.064       3.91190       4.46830       28.1190       28.7389
12-08-1978 08:52:39.064       4.21150       4.97790       27.6470       28.4059
12-08-1978 08:52:43.065       4.17590       5.51540       27.2810       28.1442
12-08-1978 08:52:47.065       3.97790       5.87480       27.3550       28.2597
12-08-1978 08:52:51.065       3.40900       6.20150       27.6440       28.5358
12-08-1978 08:52:55.065       2.77450       6.39330       27.8250       28.6847
12-08-1978 08:52:59.065       2.60120       6.70790       27.7180       28.6369
12-08-1978 08:53:03.065       2.83030       7.13830       27.4360       28.4908
12-08-1978 08:53:07.065       3.39950       7.74610       27.2680       28.5498
12-08-1978 08:53:11.065       3.66440       8.25090       26.9750       28.4454
12-08-1978 08:53:15.065       3.95150       8.54570       27.0410       28.6330
12-08-1978 08:53:19.065       4.25930       8.83760       27.1420       28.8608
12-08-1978 08:53:23.065       4.52230       8.96770       27.5870       29.3585
12-08-1978 08:53:27.065       4.41890       9.21310       27.8270       29.6433
12-08-1978 08:53:31.065       4.32240       9.53490       28.3290       30.2018
12-08-1978 08:53:35.065       4.18380       10.0500       28.9850       30.9622
12-08-1978 08:53:39.065       4.26120       10.5550       29.9670       32.0557
12-08-1978 08:53:43.065       4.17610       10.8780       30.9630       33.0826
12-08-1978 08:53:47.066       4.14870       11.2860       32.0590       34.2398
12-08-1978 08:53:51.066       3.90080       11.6320       32.8620       35.0779
12-08-1978 08:53:55.066       3.71170       12.0060       33.2510       35.5465
12-08-1978 08:53:59.066       3.50170       12.4310       33.1290       35.5573
12-08-1978 08:54:03.066       3.27820       12.7360       32.7470       35.2893
12-08-1978 08:54:07.066       3.12400       12.6540       31.9830       34.5373
12-08-1978 08:54:11.066       2.90400       12.2400       30.8490       33.3152
12-08-1978 08:54:15.066       2.72330       11.9960       29.7220       32.1674
12-08-1978 08:54:19.067       2.29170       12.2010       28.6030       31.1810
12-08-1978 08:54:23.067       2.03830       12.2130       27.4000       30.0679
12-08-1978 08:54:27.067       2.00220       12.0180       26.6110       29.2676
12-08-1978 08:54:31.067       2.13650       11.4850       26.2350       28.7187
12-08-1978 08:54:35.067       2.15620       11.0740       26.1700       28.4986
12-08-1978 08:54:39.067       2.00650       10.7960       25.8210       28.0592
12-08-1978 08:54:43.067       1.87050       10.6660       25.5060       27.7093
12-08-1978 08:54:47.067       1.79690       10.6240       25.3590       27.5533
12-08-1978 08:54:51.068       1.77190       10.4990       25.2010       27.3578
12-08-1978 08:54:55.068       1.75080       10.4290       24.8790       27.0337
12-08-1978 08:54:59.068       1.82200       10.3150       24.3590       26.5161
12-08-1978 08:55:03.068       1.95850       10.0410       23.8520       25.9534
12-08-1978 08:55:07.068       2.07430       9.85030       23.3100       25.3911
12-08-1978 08:55:11.068       2.11800       9.53180       22.8030       24.8060
12-08-1978 08:55:15.068       2.13100       9.43940       22.3050       24.3139
12-08-1978 08:55:19.068       2.30040       8.97570       21.7610       23.6516
12-08-1978 08:55:23.068       2.41370       8.41280       21.4900       23.2038
12-08-1978 08:55:27.068       2.60650       8.10400       21.2960       22.9346
12-08-1978 08:55:31.068       2.55170       7.74990       21.5180       23.0131
12-08-1978 08:55:35.068       2.49760       7.95450       21.7880       23.3284
12-08-1978 08:55:39.068       2.27670       7.66280       22.1020       23.5029
12-08-1978 08:55:43.068       2.24850       7.79880       22.3030       23.7337
12-08-1978 08:55:47.068       2.10850       7.82060       22.3610       23.7826
12-08-1978 08:55:51.068       1.80420       7.88060       22.4550       23.8659
12-08-1978 08:55:55.069       1.66170       7.80480       22.1010       23.4978
12-08-1978 08:55:59.069       1.50480       7.37870       21.7120       22.9813
12-08-1978 08:56:03.069       1.57660       7.21420       21.0900       22.3458
12-08-1978 08:56:07.069       1.45950       7.04780       21.0140       22.2126
12-08-1978 08:56:11.069       1.30660       7.19400       20.9300       22.1703
12-08-1978 08:56:15.069       1.31240       6.89140       20.7810       21.9331
12-08-1978 08:56:19.069       1.10560       6.30460       20.5360       21.5103
12-08-1978 08:56:23.069       1.48580       5.49820       20.1190       20.9100
12-08-1978 08:56:27.070       2.17640       4.51610       19.7500       20.3760
12-08-1978 08:56:31.070       3.09400       3.62120       19.2580       19.8382
12-08-1978 08:56:35.070       3.94170       2.44480       18.4360       19.0106
12-08-1978 08:56:39.070       4.27320      0.527570       18.2120       18.7142
12-08-1978 08:56:43.070       4.60210     -0.579430       18.6310       19.1999
12-08-1978 08:56:47.070       4.92140     -0.978040       20.0580       20.6757
12-08-1978 08:56:51.070       5.13440      0.401450       21.8420       22.4412
12-08-1978 08:56:55.070       5.57520       1.37550       23.4610       24.1532
12-08-1978 08:56:59.071       5.96140       1.75930       24.9840       25.7459
12-08-1978 08:57:03.071       6.73430       1.77760       26.2180       27.1270
12-08-1978 08:57:07.071       7.55250       1.91160       28.0230       29.0854
12-08-1978 08:57:11.071       8.22600       2.59340       29.9150       31.1332
12-08-1978 08:57:15.071       8.88890       2.79330       31.3580       32.7129
12-08-1978 08:57:19.071       9.19240       2.74400       31.4550       32.8855
12-08-1978 08:57:23.071       8.68540       2.78730       31.6880       32.9745
12-08-1978 08:57:27.071       8.19250       3.49310       31.8410       33.0627
12-08-1978 08:57:31.071       7.82770       4.29800       32.2930       33.5053
12-08-1978 08:57:35.071       7.46760       5.25020       31.7960       33.0807
12-08-1978 08:57:39.071       6.45040       6.24040       30.8450       32.1244
12-08-1978 08:57:43.071       5.43880       7.02860       29.5110       30.8202
12-08-1978 08:57:47.071       4.77060       7.23770       27.6920       29.0166
12-08-1978 08:57:51.071       4.43890       7.06510       25.5590       26.8861
12-08-1978 08:57:55.071       4.01860       6.90920       23.4730       24.7964
12-08-1978 08:57:59.071       3.96570       6.86300       22.0870       23.4661
12-08-1978 08:58:03.072       4.05820       6.85320       21.3540       22.7914
12-08-1978 08:58:07.072       4.16370       6.87520       21.0180       22.5023
12-08-1978 08:58:11.072       4.18300       6.87530       20.9450       22.4383
12-08-1978 08:58:15.072       4.14140       6.88500       21.2210       22.6906
12-08-1978 08:58:19.072       4.11280       6.84150       21.7290       23.1490
12-08-1978 08:58:23.072       4.13560       6.80490       22.2520       23.6335
12-08-1978 08:58:27.072       4.13680       6.85920       22.7460       24.1148
12-08-1978 08:58:31.072       4.16150       7.02690       23.2890       24.6798
12-08-1978 08:58:35.073       4.26910       7.24470       23.8910       25.3273
12-08-1978 08:58:39.073       4.46730       7.44580       24.3940       25.8938
12-08-1978 08:58:43.073       4.75660       7.67440       24.7460       26.3421
12-08-1978 08:58:47.073       5.13530       7.93240       25.0900       26.8109
12-08-1978 08:58:51.073       5.61280       8.22260       25.5260       27.3988
12-08-1978 08:58:55.073       6.06650       8.67260       26.1590       28.2191
12-08-1978 08:58:59.073       6.42770       9.24470       26.9960       29.2505
12-08-1978 08:59:03.073       6.55200       9.74120       27.8070       30.1833
12-08-1978 08:59:07.073       6.32310       9.53080       28.3430       30.5634
12-08-1978 08:59:11.073       6.01450       8.94990       28.6190       30.5830
12-08-1978 08:59:15.073       6.02320       8.69880       28.6330       30.5250
12-08-1978 08:59:19.073       6.55810       9.09590       28.6590       30.7751
12-08-1978 08:59:23.073       7.26220       9.67930       28.6360       31.0876
12-08-1978 08:59:27.073       7.78070       9.96070       28.7230       31.3807
12-08-1978 08:59:31.073       7.99100       10.0520       28.7660       31.5022
12-08-1978 08:59:35.073       8.04760       10.1580       28.6540       31.4485
12-08-1978 08:59:39.074       8.06750       10.2360       28.4500       31.2930
12-08-1978 08:59:43.074       8.09300       10.3100       28.2060       31.1026
12-08-1978 08:59:47.074       8.15410       10.5090       28.1300       31.1162
12-08-1978 08:59:51.074       8.24010       10.8820       28.3720       31.4847
12-08-1978 08:59:55.074       8.38270       11.3310       29.0200       32.2618
12-08-1978 08:59:59.074       8.47440       11.6920       29.7380       33.0590
12-08-1978 09:00:03.074       8.38670       11.9620       30.1090       33.4661
12-08-1978 09:00:07.074       8.12680       12.2440       30.0080       33.4135
12-08-1978 09:00:11.075       7.72110       12.4890       29.6740       33.1082
12-08-1978 09:00:15.075       7.34990       12.7380       29.3230       32.8043
12-08-1978 09:00:19.075       7.09230       13.0340       28.9240       32.5087
